command,mean,stddev,median,user,system,min,max
bench/skynet_syscall_bench/output/libseff_opt,0.6125505358666669,0.05329270392248488,0.593318891,0.21930186666666662,0.4442638,0.5677881840000001,0.740321564
bench/state_bench/output/c,0.014816361636815914,0.0007940882796351751,0.014785072000000002,0.014339621890547273,0.000202681592039801,0.013037976000000001,0.017870827000000002
bench/state_bench/output/cpp-effects,1.2374937317333332,0.03162941915110517,1.22887087,1.2209536666666667,0.0007956,1.216387747,1.336114042
bench/state_bench/output/libhandler_general,6.267728257133332,0.27637023602468697,6.335101679,4.2027644,2.2853411999999995,5.857086864,6.768276303
bench/state_bench/output/libhandler_tail,0.10346879912903227,0.003262329093042227,0.10400567000000001,0.1033773870967742,0.00025438709677419355,0.09511438200000001,0.10959526300000001
bench/state_bench/output/libhandler_tail_noop,0.07396089877499998,0.0019489217075624086,0.0741032365,0.07991927500000001,0.0002126,0.070361191,0.07863929600000001
bench/state_bench/output/libmpeff_multi,0.7545609853333334,0.012859351118105926,0.749708039,0.8223284666666666,0,0.740588419,0.7904505300000001
bench/state_bench/output/libmpeff_once,0.6363023626666667,0.02803137513920609,0.644359706,0.6514530666666667,0.0002857333333333333,0.586574163,0.6764397560000001
bench/state_bench/output/libmpeff_scoped,0.8191789676,0.04588615330956985,0.8401057550000001,0.8142909333333332,0.0005172,0.7307059370000001,0.863769949
bench/state_bench/output/libmpeff_scoped_once,0.5077350952,0.005243083065524697,0.509121888,0.5528079333333333,0.0005776666666666666,0.49617828100000005,0.51481356
bench/state_bench/output/libmpeff_tail,0.0696088037857143,0.0015883908749056823,0.06984328449999999,0.0754537857142857,0.0001014047619047619,0.066515603,0.07295536600000001
bench/state_bench/output/libmpeff_tail_noop,0.04270760215068494,0.0014486627095018406,0.042642698,0.04517545205479452,0.0004536301369863014,0.039256523,0.047048343000000006
bench/state_bench/output/libmprompt,0.5064175746666666,0.018332789826311573,0.500674406,0.5345282666666668,0.00029013333333333336,0.48697926900000005,0.545392329
bench/state_bench/output/libseff,0.8182491522666666,0.025444256422271445,0.8150850390000001,0.7121118000000001,0.15642493333333332,0.778774826,0.865342613
bench/state_bench/output/libseff_direct,0.8229881449333334,0.021351735557246038,0.8209283500000001,0.6876590666666668,0.15018060000000003,0.793579278,0.871476821
